Sequence_Index	Protein_Name_First	Sequence_Length	Sequence_Hash	Protein_Count	Duplicate_Proteins
4052	SO4243	294	D67E575599A540DDD5C6E4E80D4DD2AFFA4C25B5	1	
4053	SO4244	172	9E755102017F13895487DD0524272527BD2ECF15	1	
4054	SO4245	445	50EE86DB32F534C5F34B689C9A1FD14244519430	1	
4055	SO4246	57	8719832264A87FA6E5C9BF80CBBE0A4523AEEC6A	1	
4056	SO4247	78	B3BD9B01955081654B73BE9D875849B781F3E592	1	
4057	SO4248	225	25E7E47493129677D54BAD570C757534D7187B62	1	
4058	SO4249	408	5171ACAA4C9343AAEB4035865DE7AC9EC84088A8	1	
4059	SO4250	152	18E3C33C1F594D47B649ECCA5DCA29ACF24D403A	1	
4060	SO4251	197	B16C3E3C2305068BE5695D4B85C9609A64DC416A	1	
4061	SO4252	662	9B7E405C12422C6F40A030A292762AF6CE5D8B94	1	
4062	SO4253	40	062A986556E8975C0B8973CBB5C26B225F4EE8C1	1	
4063	SO4254	216	D9FA3DD6D4138E5C19BBD3821A954B64B23FAD1E	1	
4064	SO4255	215	AF98F0E82B0F330EC745905784D1C73E48DC5297	1	
4065	SO4256	237	52D790F5CC1546BEEEED3B9447B19A900379D7D1	1	
4066	SO4257	287	15CDEC63E717BA8DC5C64EA048BA09D2F8E6C0F0	1	
4067	SO4258	293	D4267952B3DD111E9640ED571228213716884AFA	1	
4068	SO4260	239	B5A6DA77F66D4A8AD73F07559EA77D9BCCA0BA0A	1	
4069	SO4261	216	6110966708C98BD0CB8803D9CCAE3F81879CC6D5	1	
4070	SO4262	165	D0135509643CD906F90D2FB11DFE29BB7C38D403	1	
4071	SO4263	234	E837D464E649ABB3C1B0A7E89CC8471272A7AC9C	1	
4072	SO4264	495	24A7E0508367088535035D35CDC2CED996EB62DB	1	
4073	SO4265	537	FC22524E83C156946900355CF70671489077B7B1	1	
4074	SO4266	372	B20157FD275F91DDCA26200938CB19827BBDA85C	1	
4075	SO4267	1188	D5B8EA25F9D748564A76BCA8EC34C57623A5060D	1	
4076	SO4270	293	DEFF114ACF5404EEA9CD5590145DC899C5A8152A	1	
4077	SO4273	90	99AA5EDF609AA2D17D6729FBA06687D9422F4EE8	1	
4078	SO4274	267	85F5EB8DCC0459D5007A7D3E927AA3E949317D62	1	
4079	SO4275	82	AD479EAD6474B7B7D02070111114D0CDD95C6414	1	
4080	SO4276	85	985AC423169E2AA0F2DF71F0527008FE092CF7CA	1	
4081	SO4279	325	829116C5099653E4FAB1B515A8276992A7E8EB19	1	
4082	SO4280	251	585ADD26C06186220BF40EEE0276AAC77EF42CE8	1	
4083	SO4281	214	986837E155C7CAE98DD1D3414E00F4CABA1D6F61	1	
4084	SO4282	454	58E392DACDA8C06C2D14115DFEEBB9FF2E2F0F9E	1	
4085	SO4283	352	AC4E049D3CCD5F74F55FCB2EA55516C316E936FC	1	
4086	SO4284	401	956D5123A656D7014B45A7B998027D883F02AC58	1	
4087	SO4285	49	66EEDCB43E633453ECD672B00F1A56A47764719B	1	
4088	SO4286	275	5FADD7063FD615C6164C96372E7739ABC147B94F	1	
4089	SO4287	244	8739B338E440813493E79CEFDC5DA21956E4378E	1	
4090	SO4288	210	AF4B56EC6028C6FC98F7FF3F326479057F10170E	1	
4091	SO4289	249	E57CD51546C50049F2445E7D5FD7FD5840A346FD	1	
4092	SO4290	278	A17E8C82B20C118CB985EB12041184456AA530BD	1	
4093	SO4291	290	5A77EBAA599DBFE21A8BAB937BC8D1A50D1FA664	1	
4094	SO4292	269	9542E8E93166B3C23E4CF9CA76FCB4244E7A4472	1	
4095	SO4295	183	4395048A33B1A9D60313EBAB4438FA0FA03A470D	1	
4096	SO4296	401	56469EF40B7BCD4D8F518633AC9A3F5662846A03	1	
4097	SO4297	241	B9788EC4A633128D5DDA589DA3E486982AF17CCD	1	
4098	SO4298	224	7134DA8363636DB24E7641E478F59FA3D52591A2	1	
4099	SO4299	210	484E35B3E0D1CCFB96040ACB2DC558D467EB604B	1	
4100	SO4302	222	42714A79F9B87C3D3AE851674B5AC4B574D3B43C	1	
4101	SO4303	167	13ABDDBA1651535AF7025241603F8E78805A49B4	1	
4102	SO4304	191	6ECCC086ADF85E680478F9391DF5B4D5735EA080	1	
4103	SO4305	240	CED3ABD327D3CF20C4160B900AE8C16704307ED5	1	
4104	SO4306	299	B37E83B076B6B8AF453F0110217DA7598F2D33EC	1	
4105	SO4307	206	470805A2CBE3F370988CDD3AC3B52CA1E3C5BAA1	1	
4106	SO4308	275	AFBC86614291F20C0F3751AC8BA799CB56827121	1	
4107	SO4309	414	B1E75B901DBACEBFE3235D9967C08ADE5538B70E	1	
4108	SO4310	64	2DF576BFA7D0F2974ED8B1E9986BA55A4DC3F56E	1	
4109	SO4311	107	7F95E540886F674D19EA3E3E36F9294CE7B2A5E6	1	
4110	SO4312	804	EE0674026CB16B7F81D73328958F200AB7F3771E	1	
4111	SO4313	310	27D04CEBC24853F59CE9E60A067C0F3A4420F0CD	1	
4112	SO4314	246	774C9BFFC6EE30BB41C09E5D22C70458B94506C9	1	
4113	SO4315	414	EFC735ACE9236FAEC32AC4EED5CAB3C732944B47	1	
4114	SO4316	388	4E7F84920E9AE329035D00F8228A307E9675F5DC	1	
4115	SO4317	2768	4BD189925C3423CBFDED0000CA7CF40CD1E6ED50	1	
4116	SO4318	726	E475E7F28D9C7FB7785EA1628A4A1E1713468898	1	
4117	SO4319	484	BD2D142E8497A2D94847EF27CA82347076809BA2	1	
4118	SO4320	471	3190056C8DC332E955A6CF75C57E9C2ABAC69152	1	
4119	SO4321	201	FE88A42F90BCB2134D71973D037D48CBFEF42F6D	1	
4120	SO4322	235	08C9AB5118C32DB0A904AB20203CC83DA5955E3B	1	
4121	SO4323	639	35381AD3964C54AFB69EFC5105B84A0F555616E5	1	
4122	SO4324	876	7A9E7D0975A1935366AC1F230B89D6EE7669EC7F	1	
4123	SO4325	671	BB05E96503233554934406EE90BD82ACFE78185A	1	
4124	SO4326	202	A6C01449EE9E09957E500A091DE14B07C1A62E1D	1	
4125	SO4327	372	E4D6F222A185CE2B5F006E73B69E37C1D601D43C	1	
4126	SO4329	84	15EECDFD4EE259EDD10ABAA5340520C27D08A578	1	
4127	SO4330	110	C4CC3158606E76142D3C01B56C6F0468CB43FC55	1	
4128	SO4331	118	C12EB364EBDE70C7A036AB342281E71EA16028C8	1	
4129	SO4332	388	86BE074E2269941C1C80669649FE21348210AD7B	1	
4130	SO4333	175	B73B8B44007906B5FF2219CEB2548CEA68D3BC7C	1	
4131	SO4334	453	8569A9D989A46086C0D62372CA2E09F6C97F5698	1	
4132	SO4335	260	758230E4E5EEAD65A4831D6CDBD50EDC85E4A5D9	1	
4133	SO4336	32	AA7FFA236C7AA51877BE9310C3BE326768BBF093	1	
4134	SO4337	166	38BDB898642B0F867661A172406405AE04C3B31F	1	
4135	SO4338	63	5807422A6E40B29DF37A1AD25B08C394551B8991	1	
4136	SO4339	454	BB22B457B10685F077DB8040F32607FE6C201941	1	
4137	SO4340	291	1483DF76B002DF4305B7484C85E2DAC210405953	1	
4138	SO4341	302	78C065BDA1BF747BBBBA99449A74B60F03738E13	1	
4139	SO4342	97	9E73811058AAB8CBD320F80BD6E7C38E1DA6FE62	1	
4140	SO4343	378	B6688B52E3D8DAD44EFA93E925CF25F1D302BDAD	1	
4141	SO4344	545	85130768ABC93487CC881201DFCD823DED7C4D1F	1	
4142	SO4345	619	5F0E361ECF147123B98C97B300C8DD9D457BC292	1	
4143	SO4346	86	5D8E4455423EB98B92160B902BCFC4E23AD39AC6	1	
4144	SO4347	552	79E037998D88F9BD3E86B42418F45B5EF6539719	1	
4145	SO4348	30	A097551E3BA14B7D358D8328F717C7944DDF7B59	1	
4146	SO4349	492	8D2C1C28DA4B400ADEBEEC1742C9B46C83AF0635	1	
4147	SO4350	290	F9E4004196B4C919817C8E42EF173E0FC16D9C34	1	
4148	SO4351	438	18102068C052035C022510AB96721BADA1DBABD6	1	
4149	SO4352	32	100D97373E1B937C61532192C48CAAEF54C7193A	1	
4150	SO4353	180	443D2E997AFDCA34F8523931FA6D64A614241A86	1	
4151	SO4354	108	86B192C0003F63A497CE2CC224F2A0790C351FCA	1	
4152	SO4355	237	784D48933615611733EB7738AABBE33F1377C077	1	
4153	SO4356	672	41770CB76ED8D7462A7F027A3E50118C37879ADD	1	
4154	SO4357	205	475DB6DA3B007A96F494133C91151036FF8D5766	1	
4155	SO4358	862	49622AAB5D05792221BC2CE089CCCDAC3899C468	1	
4156	SO4359	656	912C057DEC5E3A517C22A6CDE05E03138E95BCCE	1	
4157	SO4360	304	3D76A13B69BF460CDFB6CDE6EE76867B76F1BB36	1	
4158	SO4361	149	41917C59A310D458CE18C05DB996F58550BE63EA	1	
4159	SO4362	209	3C16EA69AF6DC61A036C6DA5ED743AB29478CCF2	1	
4160	SO4363	44	F60CA8824D013C5C8E60D9FD01A6AA39A0AB5DA6	1	
4161	SO4364	688	39BFE2F799B6B3B42B126980D4BA43A926C5E062	1	
4162	SO4365	297	63C04F98698B188D17048B47CC25941416120878	1	
4163	SO4366	246	160DAD8C84539135617F044A0CA4B815578D14B0	1	
4164	SO4367	283	8ED2BC7D648A2864621DA4D5164863346697ABD4	1	
4165	SO4368	84	41BC2C54B513BBDCF7F204E8461D6900CFE813F9	1	
4166	SO4369	82	CCC033432D1B61DB5BD2FBD9C3036CC957E6EA22	1	
4167	SO4370	182	0309783B8697F2F60527F4FD126A7F27DB12055A	1	
4168	SO4371	454	73A77185C0CCAFB2EDA14C3289B25918F6910F94	1	
4169	SO4372	124	82C52107FE3646E9414B94F47820DB2546DCA5FB	1	
4170	SO4373	594	0694432EE010FB7978AF50E2CE96AD168DDF36C7	1	
4171	SO4374	521	8017E7005663CE779BDB5A75318F5526886B95D3	1	
4172	SO4375	144	4AEB3FBD30C88600F100E17C2F45FF2D95977FE2	1	
4173	SO4376	276	B536F0396BC6403EA16282EE2F2A1B5FCF92FDF8	1	
4174	SO4377	834	E934601914C67178E771A07161C27CFA36989FA4	1	
4175	SO4378	436	1F1A5E8439E220B43CB882DBC8B7693D4B0A4167	1	
4176	SO4379	250	7528C2F809EC226506E943BD615A15E79BF43927	1	
4177	SO4380	405	087D8C333225E715AD1F7CD3F3CB886F0E815DA5	1	
4178	SO4381	180	7C042F2B60E3E315A1EE61D2BEEC1BAE6D1C24A5	1	
4179	SO4382	241	9EBA1A34067DF97761DF7FF6E0DB13D2BD985D69	1	
4180	SO4383	420	E63BF5E60635F5CC05EFC5D2E4FAFABEA276F521	1	
4181	SO4384	247	598646E3C870A2D4FC337F6CF362504D737F72EC	1	
4182	SO4385	451	BEE2E3053AA8F34D646377DDFDF52D239CD063D2	1	
4183	SO4387	500	23DF56EDD961EBF85EEDF4E917984432310138C7	1	
4184	SO4388	227	60BFC441743BB7B65848B7118D6E2B75AB3AB1D5	1	
4185	SO4389	44	1F080DBC4085A4B57C691BDAD9AD4CE852407712	1	
4186	SO4391	244	EDAE933B8D0D8662A223527923BFB71A51F93A6F	1	
4187	SO4392	37	2F41556CA6B9BD51F8D68903B541782AD07EA7F5	1	
4188	SO4393	151	FE2527C12F264730F0F303554C890B2EB1C92BBB	1	
4189	SO4394	108	35D0D879A3C28CF7779051DEFCD3D750FE7E0968	1	
4190	SO4395	54	1C51D8FCECDAF9FE58E40E24BBCFF8776BAB3398	1	
4191	SO4396	198	C723B7AB8465293B4BF339568C409121846B2F03	1	
4192	SO4397	145	1E091D4289A195D3B6B5E14C3A8BAE7F16F67FEE	1	
4193	SO4398	145	62E4466CAF78CBA4452CB5D8ED1511615B1B8714	1	
4194	SO4399	204	78F08C99F4556F05A25E2C30A2192FF140E9ADEC	1	
4195	SO4400	318	7D52CBB9DC4B0FD9F9EC7C4D060EED03C17D7EE8	1	
4196	SO4401	295	10A1C08677CA77A85A0493B8CD87AFC64545D29F	1	
4197	SO4402	74	310A701A8B40A28A8C683264EAE9482BF8A0B99B	1	
4198	SO4403	222	CB99D36A5A8E70D80E82012663E67A37287AEDA3	1	
4199	SO4404	375	D402EC90DE443065F429E80735E5BF7721FE3DE2	1	
4200	SO4405	728	E9DF8D0E75CA1C70C402ED53269D0B6F82C2256F	1	
4201	SO4406	39	E538AA93A4D62ECDF8A6EB38EE5E36DD6E2D87A5	1	
4202	SO4407	344	DA0B699061CD7D29D89F86A5A556F374EDFFCC50	1	
4203	SO4408	603	18B3A044AABED7AFB6CD0B81CA8E034A91EAF622	1	
4204	SO4409	54	AC8F4D218EF7F365228EB851D0C8FEDB52170A3D	1	
4205	SO4410	469	09016258F8B30EDA0435CBF89BF445D1235C37FE	1	
4206	SO4411	90	6AEEBF8B4003B197DE57F010E061B700C61A6A21	1	
4207	SO4412	107	200BBA9FDC14511EBA2C526917AC2961FDE95528	1	
4208	SO4413	378	4AC5607AE1A72B983F38ED3C0B1125FFC8B2B66E	1	
4209	SO4414	392	398465582CF1EED5CF79A328C5EB3E490FEA77A7	1	
4210	SO4415	36	C288389DE32974D71885079E975B156D625481A9	1	
4211	SO4416	30	B163C98D631B6AE493E0EC5AECE9DCA5AEF0017D	1	
4212	SO4417	447	A841ED498DDBFE391B0C99B344607181CBD46D10	1	
4213	SO4418	221	511BBB23AD2760E1D3105381F7E8662D877BF018	1	
4214	SO4419	193	EE1DB72B2C6EA6377DAB990BD1699D73007E2AFD	1	
4215	SO4420	170	DA1B0B3AFF2BAFC9246F10C61768CCE0874DA250	1	
4216	SO4421	60	3ED119DC6674C5495551568130C8BDA2DD3BF73E	1	
4217	SO4423	41	42001B174298D6522BBE1D2C32EDC94BD605E188	1	
4218	SO4425	435	549FCBAAE689937C816CB28537A4765A530B1979	1	
4219	SO4426	228	1B19770D4840E01D40DAA44E55F9E3DD105E5C4E	1	
4220	SO4427	418	99FC58C1EAC1C3F2D879BCDD24CA458D49DDC6D7	1	
4221	SO4428	225	56F5C0C079AADAB99AFD44D5795F6EFB4AF2BF9F	1	
4222	SO4429	173	E2C5A881B4AB57E29D19483490D5EFF242198052	1	
4223	SO4430	54	15BFDB9C45A6F796D5E201F5234B1FBB93994005	1	
4224	SO4431	71	D757616FBCA791564140A4B3BD7A466D145BA0F0	1	
4225	SO4432	404	CABB1F2EAC85AD1968A6AF7052652A0BCB6A5174	1	
4226	SO4433	200	463ECF23D35C1DB1908021C17027B4B81AA3A884	1	
4227	SO4434	221	E34684568062671AB0CA6F65F31B1672A2802696	1	
4228	SO4435	86	0950DF94C6051B5BF397BDBF0E9F2AFD7159BF72	1	
4229	SO4438	124	B96D9863BC25CD44BC6E4ED5548DC28BC46D310C	1	
4230	SO4439	822	E724266E429FA6F2B67A4D26448E32DFECB00251	1	
4231	SO4440	141	0DEF0B3F101F18092B25DF4AC3A89E621BB8F477	1	
4232	SO4443	286	1DFD4AECDD1198E3AE0E9CD5F192BF3490EC005B	1	
4233	SO4444	212	50D45C21D50131E5245069BC0EC2C62AEEE99D85	1	
4234	SO4445	1141	B28F86A453209DD6C23497DF20944D958C5F90BB	1	
4235	SO4446	367	B89D23168C772343DB59E7BBBCCF145454A56791	1	
4236	SO4447	226	5A2CD088C3954D57BE689EEBC0C24550E91A7109	1	
4237	SO4448	263	20165D5ADF81567CF36EC1DB3E36E3831B8AD444	1	
4238	SO4449	155	BEB2B4AF081B7DD1D31277C4F7D4C2B698A59FAA	1	
4239	SO4450	83	EC6C733BA310B078405D1D4966293A8B908BB643	1	
4240	SO4451	159	EEC9637B85BAAFA28B1FF61D96B0D9D4848430C3	1	
4241	SO4452	326	522B564C64A0C8403CB650B5DB66AA02AF75A048	1	
4242	SO4453	549	16D923F39F92F5048A988B935B1C088A28EE4165	1	
4243	SO4454	642	A35CB9C90ECFFAD56F0683BDAB0306434B8EB7AC	1	
4244	SO4455	118	B9F7BA22024EB7020C6974B6581A357C8222975C	1	
4245	SO4456	231	FFD96793DC714DC14B8AB109BCB9A229D4FF221A	1	
4246	SO4457	485	842726E00137AD001751FDFD971BA821722172B4	1	
4247	SO4458	279	37C1070FEEC7D6213873A36DEF6251CC0247D232	1	
4248	SO4460	31	609D2E6C1AD49E6BBA2A82C5C60213C1662B6C21	1	
4249	SO4461	65	F072BCE2D6EB9F149D7F24700B8A1E11E39F2002	1	
4250	SO4462	131	BE22BDB0866C64F74450FC41214D716A6691DE0E	1	
4251	SO4463	324	8C77F484102AC330D2FCDB08C2435C085A569827	1	
4252	SO4464	44	4337E75146F4A8A3D32CE1078B687F99559B3866	1	
4253	SO4465	699	F0C3B1D725967C48A67EFEC12FD02BF4075A8DB3	1	
4254	SO4466	651	50F80D19B66AB1F41699B7A77A7DF80CD8F8FF43	1	
4255	SO4467	103	8952E21D5D019BD165FA4FC21C8FC25320A00220	1	
4256	SO4468	198	E6C49A73E2E417A1FE8BDAFA28BD22967BEC7EE2	1	
4257	SO4469	385	03EFF6C81F1B6D806966FE677F0324D695384A81	1	
4258	SO4470	177	2EA35880E8824E1E76A77BF0C897FB3A8B6478F5	1	
4259	SO4471	348	5F2BDBBCE4BC3BD189E4DF3F0C5D9DA92EC367A7	1	
4260	SO4472	471	5388822935695749D63202275F38061838146996	1	
4261	SO4473	188	772A381893722D3B7F8E8B2FAABED7EA5E3B7798	1	
4262	SO4474	117	C16BC51731AB788FE14BD3F5E2F0D2D8A030CB88	1	
4263	SO4475	296	2CD921FF32B5824F392750666E9ABD82246E40B3	1	
4264	SO4476	163	B0B824C5BC797B273B94A66736DDF47C11DACE48	1	
4265	SO4477	228	FB8E81CD95F4B5368CC38610AF32722C3DECC414	1	
4266	SO4478	449	635CB3C594ADF5C09EEAA955E16A3D2505E94878	1	
4267	SO4479	616	792F89C4D719046C6A1A67CB3769BF71E8902D2F	1	
4268	SO4480	506	A1928552177E5896267CD32B0DBEE6AEC82FED56	1	
4269	SO4481	167	6255757434CA1E28FC3B8FC5FED81CFA625D0B56	1	
4270	SO4482	140	B3C3F4881DD0D91723339D6275F5E8CA81AD7E96	1	
4271	SO4483	198	437C61763D6A2CC38300400512BA2726596C2184	1	
4272	SO4484	144	F170C5DE60FB19CB18BD8590F6626950C762FC07	1	
4273	SO4485	187	61E03FC7528CC09007F16697CBFB46EBC43D3492	1	
4274	SO4486	88	80E3432F0339235BDDE98B50819B49DE37A2320C	1	
4275	SO4487	220	8C56F971AB1AB1DB306B03AAB598DE0C80650A1C	1	
4276	SO4488	438	4F7F76582EA360E5D45962F58CBE4A6EB7561B13	1	
4277	SO4489	154	33B2138507435BE60118CE66A140CBC17A3E0868	1	
4278	SO4490	73	47D060B27628C7A2F19E8AA1F77F628FDAD326ED	1	
4279	SO4491	77	EE284627B381F2CB5C2360F0E92305A16CF0F01A	1	
4280	SO4492	170	7E3A88EA1F31F7F6A217ADA6A4D367EF2BF24C67	1	
4281	SO4494	74	5C0C524C979B52FC5727F00B047F16E0484205FB	1	
4282	SO4496	33	1EFC4157EB4E8E9EA57B730F3CE8F1988443CA48	1	
4283	SO4497	401	46C25A1D3453798C8D4DDE946C97169B39F10F12	1	
4284	SO4498	123	4F2C9B09665EADDFB5355702743FFDA05B233128	1	
4285	SO4499	53	B1BDB39B5B378E31DAB2D3C616549AC9416C1E50	1	
4286	SO4502	301	15825F0E0A271EB1A5170D293A37CDAE26C64DD6	1	
4287	SO4503	249	32F53D4707D1E213FB1ACED059161B2BA705A1F6	1	
4288	SO4504	154	FFD859DC89719A2D316C46F43816A07C7EA43203	1	
4289	SO4505	218	C7147091B56F6E222CD26CAC693093D9D4CC7E6F	1	
4290	SO4506	558	E9145FF10F1558BDED30B7717E2FBC0D7F01865C	1	
4291	SO4507	225	9B1685A81016632A315807E3DC33C896754DA142	1	
4292	SO4508	65	2B66B108A7E041BA54A711A8D1F955D1497997F8	1	
4293	SO4509	949	BEF5CFEABA5C9D683A650ADA79A98C4BF8FA5824	1	
4294	SO4510	198	BB9465D32DBE0D4A8FF86C88337E6C15C8832374	1	
4295	SO4511	342	4838FF82E3052C2C8E2F19F4B0D6588AD428163E	1	
4296	SO4512	66	8B9E0A524117B07524EC3DCF92CAB0B633D50713	1	
4297	SO4513	950	4EAC736EF33590F08EA3FCAD97DCF51534D02DE4	1	
4298	SO4514	189	8711A2F674FA3126B1674338B43BF1ECADF0C7C1	1	
4299	SO4515	327	04D22DB0C6290DF3768C14FF7883838C06530A36	1	
4300	SO4516	685	2129FB98684B0236CED05A7117E3720DC245017C	1	
4301	SO4517	34	7F00CB5E5D376D52223B1E66D7811F3C2E3F60A4	1	
4302	SO4518	43	B591CDEC0313AC24F248F1F486085E666DD35ACB	1	
4303	SO4519	308	13DC07BE1F58244AE5EDCD1FE4FF5E5890CB33AF	1	
4304	SO4520	445	44511F2812CF72CA877A22B85500F66CE2423FB9	1	
4305	SO4521	95	7ADCCE9B9AE568CA52866B5299F27AC2F01833F7	1	
4306	SO4522	313	68130BA2CD770D4D40888033EFDD71C604A1DE04	1	
4307	SO4523	665	7E8835EFC0D87C6D810E9408727ECF43B4726A09	1	
4308	SO4524	325	A5C76D4A122C5808DB94E630CD13F92A010FBA0E	1	
4309	SO4525	289	20ECA1DD70CA9D95B5E1F2CC5151A50BC4F8B930	1	
4310	SO4527	284	45FFF5D9CD8935FBE67E271D70A6C2B62BE0E54B	1	
4311	SO4528	270	62FDF8E987D068539A02099DEF16F19B300DAC85	1	
4312	SO4529	154	697AF74C6A6A5C0FF48BA80F54593C88FE84B8D6	1	
4313	SO4530	325	8BC0D4CA7A81C5E02D091E310E3765BF2EB55526	1	
4314	SO4531	41	5B686C939A59A599F495969101D2518A9D277AE1	1	
4315	SO4532	185	9B2724847461B5F30C57BD6C936CE02D7CA6A088	1	
4316	SO4534	155	505E61A2DB2CDCBCE7FB0BD42F64821E3C37434C	1	
4317	SO4535	160	4B3CA51D20E3FD12CF39DD8FCC7C490AD30535C4	1	
4318	SO4536	43	7757BD1B557C576DD25CC730787FC703B4D265E5	1	
4319	SO4537	675	C7056B4FBDE64F91E63634FB60A9BD45AEB680C1	1	
4320	SO4539	1634	6BF527C93815F538F04BFEC7ADA31CE2EABDFBF4	1	
4321	SO4540	33	D76D214CF68AD9917F5DD7612FB1F9783458AAE3	1	
4322	SO4541	34	3DA0E0C8F000E6FD0545DB76F649C9AEE7070367	1	
4323	SO4542	296	6F421EB56DE2A6562992B652F44B6BC905F8FD3A	1	
4324	SO4543	308	F2BB2DAED51BE3CF5FD04D10CF3B5A2D246FFF53	1	
4325	SO4544	161	32E1829A6DF056D4BF643CB3DF8582AA980CF8BC	1	
4326	SO4546	46	AD04E31606164F8029813FAA44DF093FC6F781F8	1	
4327	SO4547	325	7CE30F26888276AD1F6F0720FD1545F880A435A2	1	
4328	SO4549	55	5B837AE45141A32640D048E7FF2606E742D09E5F	1	
4329	SO4550	212	53C8579AEEDE240CAA85D5017E077B8B4897325F	1	
4330	SO4551	117	CB4562EF1FC3E4EB972AF10C7B5233A85468F4EF	1	
4331	SO4552	705	1B842925D15CC3C2B666223FFECE88FD39907154	1	
4332	SO4553	36	65CCD6341DD020539E329F91175538E13B5DA919	1	
4333	SO4554	197	C2F9F724025253FC12F5FEC4B06B270F1BA9A3C1	1	
4334	SO4555	402	F5854C01636A8001E6B407D9067B7D03210AA269	1	
4335	SO4556	321	5ED3F231A0D69FDCB96AB6945E55898179631757	1	
4336	SO4557	623	93CB4B0B40C1460DA6B571C9904A22F6F15D819A	1	
4337	SO4558	116	6690144221096F532A3D1079D3722DED947E156A	1	
4338	SO4559	484	0534EB7EFF637DA53E2C26E1A500C3094F0819C8	1	
4339	SO4560	263	41B6005D7DBF48BE8A8B6E80C3793BEF11EA438E	1	
4340	SO4561	175	B254E3BFCCC023FAE249C007C11F9EB4D5B3497E	1	
4341	SO4562	149	508D3D5F26A55EA89455BF0339C17C9C2D531305	1	
4342	SO4563	274	D3C8E11D4272131E3C89B2100031EC907BFD6286	1	
4343	SO4564	203	382F8AA9120B0EB2C783623E860CB385699DBF1B	1	
4344	SO4565	406	C4EB09E0A451089DCB4F73028448B2BABD0F8080	1	
4345	SO4566	42	ABCC3BBB56E813550D88DBDE6A5568E7E925147C	1	
4346	SO4567	143	5991B407B523F311A8921BAF98B9F33F9E90642A	1	
4347	SO4568	313	4DB376C68337C7D10E9136917D740C53798A019F	1	
4348	SO4569	74	06B5F5FF08E61AD2394DD722B54A7EF5668C1087	1	
4349	SO4569a	84	00DFD9DC601E15BB09429B7F612C5FF350E401C1	1	
4350	SO4570	135	BEEB2B4FE9CBD5B182EE52293A0C05D5BDAA0810	1	
4351	SO4571	319	D611786732D7B1D5655DC0DD3F8AACB7E8E56E53	1	
4352	SO4572	100	DD88414D1DC56B193E365202EB382A0A83382B76	1	
4353	SO4573	573	943A3003FEF08959A7619FE463DE0D8A2EE1147F	1	
4354	SO4574	266	00AD61416D4580F75913F85624FB3438565A41D2	1	
4355	SO4575	374	BE8D36BC26DB2B6ADE301C608AA137E19A6CF5E7	1	
4356	SO4576	464	51E80BED23774C1F42F26D1C2E7F6ADB1FD8AF96	1	
4357	SO4577	101	8EAD943F5B92D9E1DC13966499A89A77EC525429	1	
4358	SO4579	186	6FBA3B498FA11D40A728615D7F8F5F4E5C7D1D89	1	
4359	SO4583	285	9F7DE393E8847FBB4F031D4C7BDAE4D0827683A9	1	
4360	SO4584	321	17FC63EFC3F936E2F31129C5026C8F4B99588977	1	
4361	SO4585	233	314D9F7F1329CAC8584AC69E6D504912EB0ABA57	1	
4362	SO4586	510	D91E65A88C9464D4435309A7EAD0D3A2605D40A2	1	
4363	SO4587	190	217CF9F46DEC345BA60808284B7998EEAB4D08A7	1	
4364	SO4588	93	A7CF49F0E58A6943B380FBAF984B5B6E53F07129	1	
4365	SO4589	333	230966E0E5D3976E434FADFAA523F8259DFF59D4	1	
4366	SO4590	177	BFAD3ABE10567F46B8A901716D5BA6DB1DFB8EE7	1	
4367	SO4591	187	D864AC2E5C11F44AFFF17155B15BB04884A11A40	1	
4368	SO4592	120	AAD0B508C010841253BFC7D8BD9A30C35000D7DD	1	
4369	SO4593	151	94A26D94B19EC598F4E282737154734245D0CCC4	1	
4370	SO4594	165	7FE55408C2AC293DC053F3BDAA7687DAA9FE0871	1	
4371	SO4595	30	8CD04D46C55D607556BAF4BB1807C1626F3A37D6	1	
4372	SO4596	86	EAB8525F3DAFCC3ED0599C73947763FA8AE3B439	1	
4373	SO4597	472	669E8924F914710720DA00115DD52A834252314D	1	
4374	SO4598	1045	29781EF9516380F27F25C43CAC027BA35870F4FA	1	
4375	SO4599	384	706497F0DF50D4F37126E227BF05301124B86253	1	
4376	SO4600	260	C571A79AA90671B08EC42A9D2FD4F5B02DD00FD9	1	
4377	SO4601	414	5CF7C556BEFFD6A23D343EDEA4C6D3EF7401C447	1	
4378	SO4602	809	BF6D7591BF02834B6A56AD73EE7155FB2569F005	1	
4379	SO4603	206	4A217E55BEB4447292676000BBDF7DC215A8BCAE	1	
4380	SO4604	170	EBED1A861211D9DD87065119313A542686EA19EF	1	
4381	SO4605	35	95E9079B64ABFB82237321E84FECA3132ED99F26	1	
4382	SO4606	513	08E7FDE019703355E6950D83996D4AF4847F0468	1	
4383	SO4607	530	B2822326D9BC5683F8E2485D14116B53B2141D9C	1	
4384	SO4608	193	FA7A6F5034C0ADD8B641804E3E463C204C2D2F8E	1	
4385	SO4609	291	F8BBE1DCAB87846499F2D1E69087F873AE27E612	1	
4386	SO4610	76	5654763F043EAA7B743CAF4CFBF279E12EF58F4F	1	
4387	SO4611	281	12AFEF6B36F443CA682D549338C3BA58D9BC3C32	1	
4388	SO4612	181	C2623446B1B0525A69ECFB3E808EAB0806AAA719	1	
4389	SO4613	330	EF4FACDE9714AFD489986B6FCE104438E3AB6F70	1	
